ACO,BMType,Count,RA_2000,Dec_2000,Redshift,Richness,D_class,Mag_10,GLON_2000,GLAT_2000
283,III:,62,29.224999999999994,-22.033333333333335,,1,5,17.1,197.58536970186577,-74.28554882899502
284,III,67,29.474999999999994,-0.6333333333333333,,1,6,17.5,156.73427071807606,-59.07211508676759
285,III,55,29.474999999999994,-3.7333333333333334,,1,5,17.2,159.97510547364013,-61.72781182010595
286,II:,93,29.599999999999994,-1.7666666666666666,,2,5,17.2,158.07329488728536,-59.98815694584691
287,III,35,30.099999999999998,-7.85,,0,5,17.2,166.3890602534877,-64.73091354921598
288,,75,30.424999999999997,18.416666666666668,,1,6,17.5,145.3634784668811,-41.37444672466121
289,II,50,30.174999999999997,-24.616666666666667,,1,6,17.5,207.64594505366716,-74.23224283676633
290,,41,30.549999999999997,21.016666666666666,,0,5,16.5,144.30800734484174,-38.89996435561024
291,,36,30.4,-2.1666666666666665,,0,6,17.8,159.85179228072175,-59.910083035399495
292,,36,30.624999999999993,19.083333333333332,,0,5,16.5,145.28149684671166,-40.68416682788422
293,II,87,30.499999999999993,3.7666666666666666,.1631,2,6,17.3,154.50371454273898,-54.721122158335355
294,I-II,56,30.549999999999997,5.4,,1,6,17.6,153.30266331503555,-53.247452889423045
295,II:,51,30.624999999999993,-1.0666666666666667,,1,5,16.6,159.08142323834443,-58.85808478366103
296,III,53,30.599999999999998,-3.1166666666666667,,1,6,17.6,161.23086256985493,-60.59879573195853
297,III,80,30.525,-25.566666666666666,,2,6,17.5,211.28838663100524,-74.10598457014524
298,II-III:,54,30.7,-9.333333333333334,,1,5,17.2,169.72350170389575,-65.49515011989524
299,III,61,31.199999999999996,0.31666666666666665,,1,6,17.6,158.6419042675574,-57.37810405845099
300,III,61,31.324999999999996,17.85,,1,6,17.7,146.70320297871362,-41.58721412111785
301,III,54,31.324999999999996,-2.0833333333333335,,1,6,18.0,161.2961286395882,-59.337352001618726
302,III,53,31.374999999999996,-24.75,,1,6,17.9,208.95260277857193,-73.19661789926671
303,II-III,50,31.549999999999997,-3.3,,1,5,16.6,163.02701088701747,-60.21590337835614
304,,43,31.624999999999996,4.483333333333333,,0,6,17.6,155.60931751887966,-53.55781245594098
305,III:,54,31.624999999999996,-14.9,,1,6,17.8,181.71739037985947,-68.68454410715039
306,II,55,31.774999999999995,-11.783333333333333,,1,6,17.8,175.77228079794176,-66.53472014277635
307,II-III:,55,32.02499999999999,10.466666666666667,,1,6,17.5,151.81509219175484,-48.05922938210086
308,,44,31.999999999999996,-3.3333333333333335,,0,5,17.2,163.80064948671057,-59.983079307953616
309,II,53,32.074999999999996,3.0,,1,6,17.8,157.52452796354692,-54.62577266053326
310,III,65,32.12499999999999,5.466666666666667,,1,6,17.6,155.5470875815684,-52.45615179009765
311,,41,32.3,19.716666666666665,,0,5,16.5,146.89220811888032,-39.509766506855925
312,I-II,63,32.4,4.866666666666667,,1,6,17.5,156.4233387817708,-52.846579482131446
313,III,67,32.525,2.9,,1,6,17.6,158.27881824155517,-54.4822018700289
314,III,96,32.4,-12.883333333333333,,2,6,17.6,178.86671640400345,-66.82169032914926
315,III,93,32.525,-0.9833333333333333,,2,6,17.5,162.03101221757012,-57.75559249054431
316,,43,32.474999999999994,-13.466666666666667,,0,5,17.2,180.12546767398086,-67.14321923597228
317,III,55,32.55,-8.516666666666667,,1,6,17.6,171.62829143032042,-63.667744877902166
318,III,78,33.224999999999994,26.433333333333334,,1,5,16.9,144.7355941434651,-32.9661037919072
319,I-II:,78,32.949999999999996,-12.083333333333334,,1,6,17.6,178.24795254914605,-65.89066785224021
320,III,65,33.275,25.383333333333333,,1,6,17.7,145.25330166759016,-33.92418746115772
321,III,55,32.925,0.38333333333333336,,1,6,17.6,161.2429958649188,-56.39750705587983
322,,41,33.375,7.5,,0,6,17.6,155.71159432233367,-50.07575945459999
323,II-III,66,33.39999999999999,-2.8666666666666667,,1,6,17.5,165.46761999617587,-58.778315148992064
324,III,58,33.425,-1.5333333333333332,,1,6,17.5,164.00210797295776,-57.690495166817
325,II-III,79,33.25,-25.266666666666666,,1,6,17.9,211.72349823627948,-71.62986544711036
326,II:,34,33.425,-7.116666666666666,,0,5,17.0,170.97561914392773,-62.04822522564355
327,,49,33.275,-26.1,,0,6,17.9,214.35378924705842,-71.73865729154518
328,,38,33.474999999999994,-6.866666666666667,,0,6,17.3,170.7007742647324,-61.82857410120079
329,II:,56,33.675,-4.533333333333333,,1,5,17.2,167.9080159451996,-59.92109487798342
330,,43,33.85,10.316666666666666,,0,5,17.2,154.29365729198375,-47.37766270678186
331,III,73,33.89999999999999,11.35,,1,5,17.1,153.65046339034862,-46.44110698197376
332,II-III,65,33.87499999999999,-13.6,,1,6,17.6,182.53895027297503,-66.16535787952678
333,III,113,34.15,16.833333333333332,,2,6,17.6,150.54578045131566,-41.42717094344128
334,III,57,34.074999999999996,-4.2,,1,6,17.5,168.102946353785,-59.41071095502671
335,III:,55,34.025,-12.15,,1,6,17.6,180.02836179909735,-65.13913010211533
336,,40,34.15,-2.1166666666666667,,0,5,17.2,165.7420753655337,-57.728039021426774
337,III,76,34.474999999999994,17.5,,1,6,17.6,150.53557854963753,-40.691774897210735
338,III,64,34.37499999999999,-11.266666666666667,,1,6,17.6,178.9820902759452,-64.30356209538235
339,III,54,34.449999999999996,-9.1,,1,6,17.8,175.5218130363994,-62.778658411053236
340,,35,34.599999999999994,-12.666666666666666,,0,6,17.6,181.8223152867268,-65.03311077126386
341,,30,34.74999999999999,-16.8,,0,6,17.8,190.43583679150083,-67.27440191802174
342,III,75,34.949999999999996,2.716666666666667,,1,6,17.7,161.91192122995588,-53.33261708499892
343,,48,34.775,-21.85,,0,6,17.7,202.87996845860906,-69.40091289922279
344,II-III,109,35.425,21.35,,2,6,17.4,149.4527972014858,-36.83007904358388
345,III,51,35.349999999999994,13.583333333333334,,1,6,17.5,153.9437733131887,-43.80497269536966
346,III,70,35.62499999999999,26.383333333333333,,1,5,16.9,147.10941761253508,-32.17780573312007
347,II-III,32,36.449999999999996,41.86666666666667,.0187,0,1,13.3,141.15603680268163,-17.641607551230166
348,II-III:,53,35.99999999999999,-8.583333333333334,.274,1,6,18.0,176.98523980863703,-61.31496016891165
349,,58,36.599999999999994,36.81666666666667,,1,6,17.3,143.31375803608788,-22.268227811511558
350,II-III:,62,36.24999999999999,-9.816666666666666,,1,6,17.5,179.25655776568496,-61.96157896964303
351,,45,36.349999999999994,-8.716666666666667,,0,5,16.9,177.6779390825345,-61.15252700905633
352,III:,58,37.02499999999999,-2.1666666666666665,,1,6,17.6,169.88662775189093,-55.96072146319159
353,II:,53,36.875,-22.05,,1,6,17.7,205.09330352231228,-67.61837725821135
354,II-III,51,37.14999999999999,1.4166666666666667,,1,6,17.6,166.16011437560323,-53.09930601403968
355,,43,37.04999999999999,-11.916666666666666,,0,6,18.0,183.82697531219384,-62.68485899986136
356,III:,108,37.27499999999999,4.466666666666667,,2,6,17.8,163.38773131384053,-50.57215563901072
357,,35,37.35,13.233333333333333,,0,5,16.8,156.5186774200583,-43.159100266957104
358,,34,37.55,-13.183333333333334,.0576,0,3,15.6,186.70071673437155,-63.03795630209288
359,I-II,104,37.724999999999994,2.8166666666666664,,2,6,18.0,165.51815228792321,-51.63760550503878
360,I,107,37.824999999999996,6.983333333333333,,2,6,17.8,161.86883676091014,-48.1939054300143
361,,41,37.87499999999999,2.8833333333333333,,0,6,17.6,165.64553330289934,-51.49401215711349
362,II-III,77,37.9,-4.85,,1,6,17.7,174.35463820448277,-57.352136983096216
363,III,119,38.199999999999996,9.45,,2,5,17.1,160.3098776629369,-45.936647176227126
364,II-III:,96,38.8,8.683333333333334,,2,5,17.1,161.6343084800381,-46.24517974090018
365,,34,38.89999999999999,-1.4,,0,6,17.4,171.46540624659218,-54.148903133584746
366,III,71,38.925,-5.416666666666667,,1,6,17.6,176.42527806723695,-57.02869379131314
367,III:,57,39.14999999999999,-19.366666666666667,,1,5,16.5,200.70461771453327,-64.68721524531792
368,,44,39.349999999999994,-26.5,,0,6,17.5,217.4979926847086,-66.3932972261664
369,III,57,39.925,-3.533333333333333,,1,6,17.8,175.27745513265776,-54.99660240463799
370,II-III,40,39.94999999999999,-1.5833333333333335,.373,0,6,17.8,172.98864057255577,-53.575747007370914
371,II:,68,40.275,-11.216666666666667,,1,5,17.0,186.5602254250265,-59.72790794035615
372,,40,40.89999999999999,41.833333333333336,,0,4,15.7,144.33860786532992,-16.329075232164104
373,,57,40.849999999999994,27.983333333333334,,1,6,17.7,151.1253871194114,-28.688376377954047
374,II:,87,40.875,4.233333333333333,,2,6,17.8,168.0102046312506,-48.581368263025
375,,44,41.224999999999994,29.05,,0,6,17.8,150.87735201752264,-27.593610896433862
376,I-II,36,41.449999999999996,36.85,.0489,0,3,15.4,147.08020591193994,-20.601801147541803
377,,75,41.49999999999999,27.8,,1,6,17.7,151.79969466371014,-28.572808734234634
378,III,68,41.24999999999999,-3.0833333333333335,,1,6,17.6,176.32576275946022,-53.73985926050998
379,III,58,41.37499999999999,3.4,,1,6,17.6,169.39975005881593,-48.90340255429955
380,III,64,41.1,-26.25,,1,5,16.9,217.4254667987538,-64.8059519115365
381,III,83,41.49999999999999,-0.6333333333333333,,2,6,17.6,173.7724683686522,-51.82117439709169
382,III,53,41.775,4.3,,1,5,17.2,168.98549752059836,-47.95802860948821
383,II-III:,100,42.025,-3.4833333333333334,,2,6,17.6,177.71454380385123,-53.45797366411968
384,II,75,42.04999999999999,-2.2666666666666666,,1,6,18.0,176.28358775617065,-52.597536859465826
385,,34,41.925,-21.8,,0,6,17.9,207.9217766924173,-63.0767045850409
386,,41,42.5,-17.15,,0,5,17.2,199.1106241651688,-60.87886508904475
387,,35,43.12499999999999,28.1,,0,6,17.6,153.0438598625347,-27.6003257504505
388,III,86,42.89999999999999,-3.75,,2,6,17.6,179.03178551605532,-52.997625341741845
389,II,97,42.824999999999996,-24.9,.1160,2,4,15.9,215.00591599575154,-63.04142313827053
390,,46,43.199999999999996,-14.95,,0,6,18.0,195.7810149213555,-59.28604504693744
391,II-III,67,43.37499999999999,-2.4833333333333334,,1,6,17.6,178.0318186044691,-51.79050894346756
392,,37,43.57499999999999,4.933333333333334,,0,6,17.4,170.38340798007758,-46.30999078336447
393,II-III,67,43.599999999999994,3.9166666666666665,,1,5,17.1,171.39301324899105,-47.05465765719687
394,I,68,43.474999999999994,-14.633333333333333,,1,6,17.8,195.48614034137117,-58.90129251230901
395,II:,82,43.62499999999999,-10.366666666666667,,2,6,17.6,188.8144340440945,-56.543818067739394
396,,37,44.375,41.6,,0,5,16.6,146.84474696902106,-15.344668439077784
397,III,35,44.25,15.95,.0325,0,3,15.1,161.91514309384985,-37.24143877738144
398,III,64,44.025,-15.666666666666666,,1,6,17.8,197.73567783391726,-58.91289200063391
399,I-II,57,44.474999999999994,13.0,.0715,1,3,15.6,164.371542078878,-39.48687653027971
400,II-III,58,44.39999999999999,6.016666666666667,.0232,1,1,13.9,170.24845519648065,-44.95385073109191
401,I,90,44.724999999999994,13.566666666666666,.0748,2,3,15.6,164.18007300607565,-38.88830504169187
402,,35,44.39999999999999,-22.116666666666667,,0,6,17.9,209.98450702025545,-60.97094187375019
403,II-III:,100,44.8,3.4833333333333334,.1033,2,6,17.5,173.110030254643,-46.56391631387906
404,,32,45.3,41.38333333333333,,0,5,16.8,147.58114455035516,-15.195188063955772
405,,53,45.24999999999999,37.733333333333334,,1,6,17.5,149.44669999870575,-18.378748920022606
406,,48,44.699999999999996,-19.616666666666667,,0,6,17.7,205.3560488313144,-59.91308406594462
407,II,46,45.425,35.81666666666667,.0470,0,2,14.7,150.6014953399015,-19.96102669676258
408,,66,45.67499999999999,32.4,,1,6,17.4,152.68634484127912,-22.780276271859634
409,II-III,72,45.824999999999996,1.8666666666666667,,1,6,17.8,175.82859783391058,-47.00800785973215
410,II,70,45.974999999999994,3.783333333333333,.0897,1,5,16.9,174.03575065966768,-45.538067781068996
411,II,59,46.14999999999999,1.0,,1,6,17.6,177.07546495950214,-47.38061843701367
412,,36,46.574999999999996,-0.16666666666666666,,0,6,17.5,178.7690023558685,-47.86948768164753
413,III,55,46.64999999999999,2.25,,1,6,17.5,176.2731636915888,-46.15166443202619
414,,40,46.52499999999999,-14.45,,0,6,17.5,197.77430470284443,-56.209623173546575
415,II,67,46.699999999999996,-12.033333333333333,.0788,1,4,16.3,194.18325698405926,-54.88872799754006
416,III,52,46.8,-16.716666666666665,,1,6,17.7,201.68768671644457,-56.961569113240174
417,,30,46.89999999999999,-14.55,,0,6,17.8,198.23224801784923,-55.93308008501936
418,III,50,47.074999999999996,-13.716666666666667,,1,6,17.8,197.06412249412648,-55.39533969520927
419,,32,47.12499999999999,-23.633333333333333,.0406,0,4,15.7,214.21403068172538,-58.93992167349804
420,III,55,47.32499999999999,-11.516666666666667,,1,5,16.8,193.9549824323859,-54.0989661644061
421,III,52,47.65,9.8,,1,5,17.1,170.1405406046989,-39.987383400899766
422,III,53,47.574999999999996,-11.033333333333333,,1,6,17.6,193.46687194765337,-53.63973451672253
423,III,89,47.824999999999996,-12.1,.0797,2,5,16.6,195.2331742821046,-53.971218982733404
424,III:,57,48.04999999999999,-2.6333333333333333,,1,6,17.5,183.00729063518713,-48.3756444217475
425,II-III:,53,48.974999999999994,-11.716666666666667,,1,6,17.8,195.61443184728986,-52.804412863076315
426,II-III,88,49.64999999999999,41.5,.0183,2,0,12.5,150.38912075469557,-13.394755116686438
427,,66,49.54999999999999,34.43333333333333,,1,6,17.7,154.41175233029455,-19.31613315106359
428,III,47,48.99999999999999,-19.083333333333332,,0,5,16.5,207.0898409489852,-55.92578235941887
429,,108,49.92499999999999,36.8,,2,6,17.7,153.27549595864824,-17.187810374769803
430,,38,50.37499999999999,-15.333333333333334,,0,6,17.7,201.99737248927545,-53.261845724267566
431,III,66,50.39999999999999,-16.55,,1,6,17.4,203.87862046418823,-53.74023400051993
432,II,108,51.025,-5.8,,2,6,17.8,189.47716860748514,-47.921914709172746
433,II-III:,71,51.15,-6.783333333333333,,1,6,17.8,190.79887064421285,-48.37442247502715
434,III,59,51.24999999999999,-9.45,,1,6,17.6,194.30971307372107,-49.72666649748511
435,II-III,67,51.5,-5.616666666666667,,1,6,17.8,189.65430194360937,-47.429188510713075
436,,42,51.67499999999999,9.15,,0,5,17.1,174.42931257443541,-37.742669327465926
437,,33,51.699999999999996,-2.716666666666667,,0,5,16.5,186.41398479588665,-45.56458737651433
438,I-II:,60,52.14999999999999,-9.833333333333334,,1,5,17.2,195.51577408314088,-49.16156648019085
439,,35,52.62499999999999,24.783333333333335,.1063,0,5,17.0,162.9646419303583,-25.464792597919683
440,III,61,52.3,-10.6,,1,5,17.2,196.64650599215628,-49.41783641418531
441,III,71,52.64999999999999,-6.95,,1,6,17.6,192.22758936444808,-47.22345730733478
442,III:,66,52.599999999999994,-12.9,,1,6,17.6,200.00031754708053,-50.25345092398506
443,III,60,52.9,-6.233333333333333,,1,6,17.9,191.54961057974472,-46.622719843936444
444,,33,53.849999999999994,3.283333333333333,,0,6,17.5,181.86032540029302,-40.132734490523134
445,II-III:,50,54.12499999999999,-2.8666666666666667,,1,6,17.5,188.60439850488996,-43.704321848118624
446,,38,54.3,-2.4166666666666665,,0,6,17.5,188.24258347718265,-43.299125376221696
447,I,81,54.49999999999999,-5.116666666666666,,2,6,17.7,191.48094013244435,-44.67861998199266
448,III,80,54.675,-11.116666666666667,,2,6,17.6,199.034761778092,-47.62718945196084
449,,56,57.39999999999999,75.18333333333334,.0803,1,4,16.2,133.69598385244677,16.17686172201606
450,,40,55.425,23.483333333333334,.0607,0,4,16.4,166.04568645384256,-24.802334922438888
451,,40,55.52499999999999,-2.4166666666666665,,0,6,17.5,189.2151151243981,-42.30471615352637
452,,48,56.44999999999999,1.6833333333333333,,0,6,17.9,185.59647554094704,-39.118984428444534
453,III:,86,56.175,-20.016666666666666,,2,6,17.9,212.30175428810992,-49.863229071458775
454,III:,74,56.3,-12.966666666666667,,1,6,17.5,202.53502457460166,-47.05834645498056
455,III,54,56.65,7.866666666666667,,1,6,17.9,179.77345960859273,-35.029921448945736
456,III,50,56.349999999999994,-20.716666666666665,,1,6,17.5,213.41338924898193,-49.927466999118835
457,III,70,56.39999999999999,-20.116666666666667,,1,6,17.9,212.5531627680557,-49.69497405294431
458,I-II:,114,56.44999999999999,-24.266666666666666,.1050,2,5,17.2,218.80777848143407,-50.809762928774745
459,III,66,56.525,-20.283333333333335,,1,6,17.7,212.854873020397,-49.63661824703189
460,III,70,56.65,-13.683333333333334,,1,6,17.5,203.69979097449914,-47.061982378496815
461,,83,57.199999999999996,27.133333333333333,,2,6,17.6,164.7136660375801,-21.00875865913443
462,III,97,57.07499999999999,-17.65,,2,6,17.5,209.35128225803317,-48.253822523466546
463,,44,57.3,-21.566666666666666,,0,6,17.9,215.0757373368995,-49.33719571647435
464,II:,104,57.37499999999999,-17.8,,2,6,17.7,209.71543302614182,-48.04139453407895
465,II-III,63,57.74999999999999,6.283333333333333,.0855,1,6,17.7,182.11250705871802,-35.22754278007145
466,,56,58.07499999999999,25.216666666666665,,1,6,17.5,166.7244074903876,-21.896468193357546
467,,46,57.574999999999996,-22.25,,0,6,17.5,216.19207177028682,-49.28823319286046
468,I-II:,34,58.175,21.4,.1325,0,6,17.4,169.6563407973325,-24.602184085441916
469,II-III:,97,57.99999999999999,-22.166666666666668,,2,6,17.9,216.23874508855272,-48.88719710809723
470,,44,58.79999999999999,-4.666666666666667,,0,5,16.9,194.14574565898278,-40.83996188454857
471,II-III,57,59.87499999999999,-13.633333333333333,,1,6,17.6,205.53033295566328,-44.200859710916944
472,III:,96,60.92499999999999,-17.083333333333332,,2,6,17.5,210.52936906559952,-44.625557964170035
473,,43,61.12499999999999,-17.45,,0,6,17.7,211.10668240383566,-44.58119022017103
474,III,52,62.974999999999994,-16.683333333333334,,1,5,17.1,211.0159964667941,-42.654769805676324
475,III,63,62.224999999999994,-9.383333333333333,,1,6,17.9,201.75968160995097,-40.253893753608544
476,II-III,61,62.85,-11.2,,1,6,17.6,204.2515780420282,-40.53079095060561
477,III,65,63.024999999999984,-1.8666666666666667,,1,6,17.5,194.02027271369843,-35.77840236595557
478,,104,63.324999999999996,10.466666666666667,.09,2,6,17.4,182.41146689893424,-28.3107365220006
479,,43,63.57499999999999,-3.4166666666666665,,0,6,17.5,196.00358686093801,-36.134895199653336
480,,40,63.775,0.9833333333333333,.0473,0,6,17.6,191.62401482587876,-33.58674082291459
481,,49,63.875,-9.933333333333334,,0,6,17.9,203.36565994681337,-39.06230121884801
482,II-III,55,64.125,-2.1166666666666667,,1,6,17.5,195.00064225192466,-34.983316684803356
483,III,52,64.02499999999999,-11.516666666666667,,1,6,17.9,205.28425627291386,-39.63462886822445
484,III,50,64.07499999999999,-7.65,.0386,1,5,16.9,200.90414293673388,-37.82279999193451
485,,37,64.39999999999999,4.8,,0,6,17.7,188.34214551035888,-30.89329133107539
486,III,58,65.62499999999999,-4.933333333333334,,1,6,17.5,198.89270617256798,-35.15081042341704
487,II-III:,59,65.69999999999999,-24.25,,1,5,17.0,221.87961797128133,-42.64316159127437
488,III,52,66.175,-5.266666666666667,,1,6,17.6,199.57788287334003,-34.84069258111097
489,III,33,66.6,-4.583333333333333,,0,6,17.7,199.11286118776945,-34.13406254991535
490,,48,66.725,-20.7,,0,5,17.0,217.70330808377835,-40.70084014054564
491,III,56,67.37499999999999,-5.033333333333333,,1,6,17.7,200.04452378194523,-33.68565243141339
492,,62,70.05,76.5,,1,6,17.7,134.93190358463417,19.3178746502831
493,,80,70.225,73.78333333333333,,2,5,17.0,137.22305510955064,17.686303800221545
494,III,115,67.7,-7.733333333333333,,2,6,17.3,203.09749374102768,-34.69450316989284
495,,49,67.49999999999999,-26.35,,0,5,17.0,225.17359794033257,-41.59930294440929
496,I:,50,68.4,-13.233333333333333,.0320,1,3,15.3,209.55067829127384,-36.48315831163139
497,,47,69.225,10.633333333333333,,0,5,17.0,186.18193337043618,-23.600266242989452
498,,55,69.44999999999999,21.183333333333334,,1,5,16.7,177.40678232579543,-16.98732320895611
499,,41,69.3,-20.416666666666668,,0,6,17.8,218.36178540382122,-38.32698868251374
500,III,53,69.725,-22.1,.0666,1,4,15.8,220.5595888851512,-38.48305358107162
501,,68,70.5,8.383333333333333,,1,6,17.4,188.98142885114285,-23.877199080481734
502,,46,72.6,69.78333333333333,,0,5,16.8,141.0071673719489,15.83750521325197
